int_id,date,Number_of_Hard_Brakes,Total_CO2,Number_of_Stops,Number_of_Vehicles,Average_Number_of_Hard_Brakes,Average_CO2,Average_Number_of_Stops,Total_length,Latitude,Longitude
535,2021-06-11,6,106619.9548,2,1556,0.00400118,71.1009364,0.001333727,0.963726012,29.40153065,-98.45292548
538,2021-06-11,4,435602.7719,88,1733,0.002427129,264.3160205,0.053396836,0.950973872,29.42752028,-98.41784517
539,2021-06-11,6,486597.2331,139,1731,0.00374301,303.5564,0.086713069,0.926047308,29.43066571,-98.40922748
540,2021-06-11,2,442532.1147,40,1780,0.001157042,256.0140186,0.023140831,0.971093493,29.432476,-98.4018294
541,2021-06-11,11,433367.5654,125,2453,0.004704478,185.3425567,0.053459976,0.953199281,29.4340289,-98.39544412
542,2021-06-11,7,632614.9484,2,4191,0.001791474,161.9018687,0.00051185,0.932330577,29.3997342,-98.47295647
543,2021-06-11,3,462127.3275,2,2665,0.001143614,176.1651322,0.000762409,0.984338527,29.40146262,-98.46923009
544,2021-06-11,12,482592.2847,110,2663,0.004697105,188.8989049,0.0430568,0.959355938,29.43836104,-98.38167736
545,2021-06-11,4,469335.5445,6,2057,0.002021038,237.1362282,0.003031557,0.962168748,29.44035937,-98.3754105
546,2021-06-11,1,437122.5758,9,2003,0.000515329,225.2621449,0.004637965,0.968799871,29.44450223,-98.36231601
547,2021-06-11,2,215729.244,0,2293,0.000925415,99.81955618,0.0,0.942517304,29.4017592,-98.46201607
548,2021-06-11,9,201969.7075,3,2198,0.005440268,122.0854832,0.001813423,0.752652523,29.40175986,-98.45325384
555,2021-06-11,3,396794.6896,7,1675,0.001863886,246.5267349,0.004349068,0.960919521,29.46030238,-98.31112533
557,2021-06-11,3,402609.0443,4,2245,0.001852347,248.5906134,0.002469797,0.721410494,29.44049575,-98.37570719
560,2021-06-11,1,400323.5032,3,1822,0.000588079,235.4220045,0.001764238,0.933287959,29.45271559,-98.337106
561,2021-06-11,3,407545.3995,4,1964,0.001947251,264.5310276,0.002596334,0.784436679,29.45716264,-98.32305997
562,2021-06-11,1,299981.7592,2,1655,0.000645994,193.7864699,0.001291988,0.935348379,29.46097362,-98.30942246
563,2021-06-11,1,432183.8823,3,2229,0.000554542,239.6642003,0.001663627,0.809012686,29.46402962,-98.2978458
565,2021-06-11,3,360357.3963,9,1999,0.001824594,219.168659,0.005473782,0.822511911,29.46380247,-98.297626
570,2021-06-11,3,313206.5548,7,1995,0.001556977,162.5518362,0.003632947,0.965819707,29.46616916,-98.28869589
577,2021-06-11,113,927868.3962,28,3512,0.0450862,370.2129222,0.011171802,0.713641836,29.58504487,-98.63739276
578,2021-06-11,78,706969.1956,21,3265,0.02688201,243.6506792,0.007237464,0.888688743,29.58112662,-98.64128044
579,2021-06-11,93,933436.4775,272,3361,0.030639788,307.5300663,0.089613145,0.903085095,29.58171334,-98.64114386
580,2021-06-11,82,1082175.836,186,3668,0.025727434,339.5318026,0.058357351,0.868936511,29.56532852,-98.65504909
581,2021-06-11,113,880503.7026,199,3538,0.035291673,274.9951195,0.062150822,0.904999568,29.56564069,-98.65438663
582,2021-06-11,28,960354.7183,15,4955,0.006348445,217.7413804,0.003400952,0.890116894,29.55622322,-98.66410591
583,2021-06-11,6,1049515.009,68,4330,0.001494368,261.3935488,0.016936167,0.927269323,29.55848233,-98.66191784
584,2021-06-11,10,956757.4554,66,4768,0.002917072,279.0930436,0.019252676,0.718979647,29.55024769,-98.67062654
585,2021-06-11,6,597692.8253,7,3714,0.001871077,186.3882442,0.002182923,0.863411097,29.54124433,-98.67916465
586,2021-06-11,87,887312.0288,40,4709,0.019593002,199.8288103,0.009008277,0.942951978,29.48784855,-98.70783871
587,2021-06-11,12,1016525.327,15,5065,0.00244006,206.6985792,0.003050075,0.97095983,29.49154687,-98.70623322
588,2021-06-11,1,1003858.071,19,5106,0.000209945,210.7553756,0.003988962,0.932852208,29.49804188,-98.70262301
589,2021-06-11,1,821126.1275,12,4399,0.000248026,203.6607383,0.002976314,0.916534032,29.51193646,-98.69588731
590,2021-06-11,2,894729.1664,14,4486,0.000459625,205.6198405,0.003217373,0.969990113,29.51307834,-98.69573445
591,2021-06-11,28,913345.4385,11,3928,0.007266901,237.0425293,0.002854854,0.980928409,29.53074629,-98.68411918
593,2021-06-11,77,587650.2778,608,2665,0.025304823,193.1218975,0.199809509,1.141800457,29.38664044,-98.7015161
596,2021-06-11,6,520981.1319,202,2039,0.00306845,266.4341103,0.10330449,0.958991912,29.38935539,-98.70133067
597,2021-06-11,3,519374.876,4,2387,0.001288298,223.0364994,0.00171773,0.97555684,29.40073638,-98.70538714
599,2021-06-11,3,431814.7461,4,2454,0.001238016,178.1978473,0.001650688,0.987462149,29.40655843,-98.70914211
601,2021-06-11,2,209866.7693,1,1840,0.001137635,119.3758436,0.000568817,0.955453158,29.41599478,-98.70989265
606,2021-06-11,4,202529.8801,3,1907,0.00230522,116.7189751,0.001728915,0.909906876,29.43848602,-98.71145804
608,2021-06-11,3,251160.5149,4,2039,0.001581468,132.4007566,0.002108624,0.930344237,29.4454315,-98.71152832
610,2021-06-11,1,341711.005,7,2136,0.000489722,167.3433946,0.003428054,0.95598074,29.44956046,-98.7115728
611,2021-06-11,1,455993.0938,3,2329,0.000453478,206.7827923,0.001360434,0.94683517,29.46321867,-98.71133087
613,2021-06-11,1,301207.2651,4,2477,0.000448317,135.0362735,0.001793267,0.900510937,29.46774189,-98.71113616
615,2021-06-11,34,631771.2318,5,3247,0.010887167,202.2999727,0.001601054,0.961793269,29.47787773,-98.71057876
616,2021-06-11,15,454604.4692,8,3269,0.005193183,157.3896108,0.002769698,0.883573575,29.47781198,-98.71088341
617,2021-06-11,30,551611.9178,18,2413,0.012799531,235.3458028,0.007679719,0.971336842,29.47780991,-98.70086788
618,2021-06-11,5,905847.4267,9,4010,0.001278581,231.6399292,0.002301446,0.975208008,29.44348876,-98.66422115
619,2021-06-11,3,999464.4624,20,4447,0.000691283,230.3042331,0.004608553,0.975884245,29.44368614,-98.66410002
620,2021-06-11,1,593706.1124,8,2797,0.000391759,232.5898674,0.003134074,0.912616387,29.44646451,-98.67396322
622,2021-06-11,1,509437.3913,11,2927,0.000450402,229.4518589,0.004954427,0.758536555,29.4493216,-98.68393533
623,2021-06-11,1,504502.3179,15,3149,0.000545808,275.3615313,0.008187124,0.581818112,29.44909215,-98.68402811
624,2021-06-11,1,387399.682,11,2878,0.0003929,152.2092493,0.004321898,0.88435661,29.45122549,-98.6855053
625,2021-06-11,2,586938.3913,13,2810,0.000637633,187.1256365,0.004144614,1.116227986,29.45208479,-98.68624449
626,2021-06-11,6,721032.4761,14,2656,0.001825495,219.3735255,0.004259488,1.237492401,29.46159857,-98.69089625
627,2021-06-11,1,768606.2532,7,2649,0.000338193,259.9375662,0.002367354,1.116227986,29.46201252,-98.6914005
628,2021-06-11,6,764556.8917,14,2653,0.001832223,233.4730669,0.004275186,1.234342746,29.46390151,-98.69208772
629,2021-06-11,2,756603.0708,6,2556,0.00079277,299.9061792,0.002378311,0.987010644,29.4651999,-98.69303723
630,2021-06-11,30,698003.8809,224,2452,0.013049224,303.6136231,0.097434203,0.937596802,29.47393996,-98.69728209
631,2021-06-11,15,647983.4025,9,3578,0.004382244,189.3081061,0.002629347,0.956652773,29.50148978,-98.7014809
632,2021-06-11,2,882243.3456,10,4444,0.000468058,206.4703386,0.002340288,0.961516344,29.51676114,-98.69352845
633,2021-06-11,5,853137.0016,13,4350,0.001225968,209.1837262,0.003187517,0.937565518,29.51676228,-98.69395725
634,2021-06-11,21,786106.0062,9,3346,0.006680221,250.0648536,0.002862952,0.939512411,29.52721664,-98.6867721
635,2021-06-11,3,766296.0918,10,3381,0.000916676,234.1484414,0.003055587,0.967966146,29.52805575,-98.68642543
636,2021-06-11,9,802897.3685,9,3918,0.002314914,206.5154109,0.002314914,0.992300333,29.53877345,-98.68074833
637,2021-06-11,9,899008.0436,11,4790,0.002103483,210.1164481,0.002570924,0.893239692,29.54860876,-98.67177621
638,2021-06-11,54,875561.1829,148,3331,0.019648482,318.5823797,0.053851396,0.825068705,29.58523022,-98.63761754
639,2021-06-11,86,1211280.634,1371,6055,0.015063312,212.1616006,0.240137212,0.942896108,29.59153548,-98.59178573
641,2021-06-11,2,840054.8423,12,6079,0.000344029,144.5015427,0.002064173,0.956319502,29.60792346,-98.46886579
642,2021-06-11,7,1144495.25,27,4791,0.001867582,305.3483308,0.007203529,0.782334124,29.59464298,-98.47269815
643,2021-06-11,9,832926.3413,22,3954,0.002738649,253.4547684,0.006694475,0.83113097,29.58412259,-98.47575648
644,2021-06-11,4,842501.7862,23,4125,0.001255593,264.4597685,0.007219658,0.772302186,29.59443669,-98.47260085
645,2021-06-11,4,649402.491,22,3967,0.001095483,177.8523992,0.006025158,0.920432663,29.59898471,-98.47125634
646,2021-06-11,7,1072566.986,21,4362,0.002389061,366.0611349,0.007167183,0.671715148,29.59134434,-98.47365529
647,2021-06-11,5,641329.1441,12,3760,0.001439189,184.5987065,0.003454052,0.923984057,29.58988037,-98.47389653
648,2021-06-11,3,733722.5411,13,5235,0.000595533,145.6520949,0.002580645,0.962273309,29.61030498,-98.46800148
649,2021-06-11,4,797751.352,13,6015,0.000726755,144.9424534,0.002361954,0.915032056,29.61072805,-98.46805314
650,2021-06-11,3,647111.6104,14,2870,0.001114834,240.4741095,0.005202561,0.93762455,29.6253857,-98.46255037
651,2021-06-11,2,604027.9754,10,2904,0.000759839,229.4819905,0.003799195,0.906383171,29.62687667,-98.46201729
652,2021-06-11,6,853503.7177,15,3452,0.002029492,288.696427,0.005073729,0.856432661,29.63158237,-98.459185
654,2021-06-11,2,467974.9174,13,2888,0.000803944,188.1128095,0.005225636,0.861404265,29.63915069,-98.45509552
655,2021-06-11,3,474115.1921,9,2828,0.00112586,177.9291169,0.00337758,0.942231119,29.64020561,-98.45481877
656,2021-06-11,1,352354.4804,6,2368,0.000455488,160.4931834,0.002732927,0.927131867,29.64780737,-98.45128726
657,2021-06-11,54,478295.3405,375,2341,0.023832872,211.0954017,0.165506057,0.967867625,29.64608051,-98.45155544
660,2021-06-11,2,621846.8817,9,1979,0.000885848,275.4308086,0.003986315,1.140841076,29.42731621,-98.60097594
661,2021-06-11,2,433401.5581,4,1784,0.001379906,299.0266672,0.002759812,0.812429525,29.42815418,-98.60317026
662,2021-06-11,1,362461.4828,7,1976,0.000559155,202.6721411,0.003914085,0.905067285,29.42076921,-98.59155314
664,2021-06-11,1,313071.6867,3,2510,0.000440469,137.8983874,0.001321407,0.904504817,29.47450546,-98.69784963
665,2021-06-11,5,649381.0669,11,3930,0.001340946,174.1569568,0.002950081,0.94878158,29.42443621,-98.48133026
666,2021-06-11,12,436318.6347,45,3013,0.004053435,147.3824489,0.015200383,0.982559505,29.42161411,-98.48068206
667,2021-06-11,6,744729.0113,23,3677,0.001706141,211.7688028,0.006540208,0.956406813,29.41778555,-98.48025094
669,2021-06-11,8,626596.8211,38,3096,0.002692517,210.8903051,0.012789455,0.959689228,29.58278365,-98.34558828
670,2021-06-11,3,710404.8683,7,3026,0.001142627,270.5760433,0.002666131,0.867656178,29.54836056,-98.31817942
671,2021-06-11,3,473834.3718,5,2564,0.001409005,222.5450722,0.002348342,0.830406152,29.54321849,-98.30967522
672,2021-06-11,1,419843.01,4,1803,0.000605591,254.2531398,0.002422364,0.915851109,29.53800838,-98.30495299
673,2021-06-11,3,488971.1092,30,2008,0.001528587,249.144998,0.015285872,0.977388712,29.53635249,-98.30336786
674,2021-06-11,31,829007.2157,144,3547,0.009956635,266.2620216,0.046250178,0.877784479,29.55634558,-98.3243078
676,2021-06-11,68,502180.6882,693,1900,0.037105887,274.0273489,0.37815264,0.964522798,29.65104295,-98.44953851
677,2021-06-11,1,374285.0431,155,2721,0.000405887,151.9175768,0.062912544,0.905452988,29.65220134,-98.44952465
678,2021-06-11,19,1423193.267,28,6015,0.004368466,327.2195374,0.006437739,0.723084451,29.51964159,-98.51977451
679,2021-06-11,30,669513.1148,8,5327,0.007039248,157.0956173,0.001877133,0.800041145,29.52047035,-98.50043001
680,2021-06-11,2,746931.1127,18,3890,0.000518065,193.4795684,0.004662588,0.992420756,29.55639857,-98.485132
682,2021-06-11,5,561637.0284,19,3074,0.002146418,241.101563,0.008156388,0.757795189,29.34826627,-98.42519233
685,2021-06-11,4,15464.73625,2,540,0.020160686,77.94492399,0.010080343,0.367418415,29.52108673,-98.51089436
695,2021-06-11,1,91017.08206,12,2557,0.001020615,92.89336199,0.012247375,0.383184117,29.40790798,-98.55683414
696,2021-06-11,1,21721.06428,0,574,0.009593453,208.3800096,0.0,0.181598875,29.40452127,-98.55671178
697,2021-06-11,1,45498.33951,3,660,0.008113093,369.1322511,0.024339278,0.186753874,29.40438776,-98.55710538
700,2021-06-11,5,134989.8736,12,2419,0.003431065,92.63179496,0.008234555,0.60242813,29.40406128,-98.54894142
703,2021-06-11,2,30107.7307,0,494,0.01337844,201.3972391,0.0,0.302619954,29.40489179,-98.56055444
707,2021-06-11,10,35880.62995,28,1483,0.035949707,128.9898134,0.10065918,0.18757005,29.36653598,-98.44911921
709,2021-06-11,8,37923.27212,34,1267,0.034540046,163.7339458,0.146795196,0.182806006,29.37076724,-98.45441053
712,2021-06-11,8,16976.73565,31,1200,0.032720562,69.43604224,0.126792179,0.203745479,29.36118909,-98.439448
716,2021-06-11,4,78699.58368,0,2160,0.008210036,161.5316063,0.0,0.225559525,29.37558985,-98.45991986
719,2021-06-11,1,25919.95519,6,842,0.005171366,134.0415752,0.031028196,0.229658557,29.51721711,-98.47795823
720,2021-06-11,1,319333.4413,11,3497,0.000337508,107.7775356,0.003712586,0.847267446,29.52005413,-98.48344089
722,2021-06-11,5,25875.53295,0,1590,0.021893247,113.2998854,0.0,0.143635804,29.51591939,-98.40494297
726,2021-06-11,1,52161.05073,2,824,0.004988871,260.2247433,0.009977742,0.243259904,29.39612786,-98.65273983
727,2021-06-11,5,940607.5998,29,7372,0.000890616,167.5439567,0.00516557,0.761542928,29.52035479,-98.49078563
729,2021-06-11,55,383079.1116,165,3469,0.023496419,163.6543157,0.070489257,0.674771466,29.52271735,-98.48132636
730,2021-06-11,18,1074358.88,105,7626,0.002590398,154.6120625,0.015110655,0.911190542,29.51075441,-98.47619978
731,2021-06-11,17,1232727.807,183,5343,0.001822999,132.1918204,0.019624043,1.745329524,29.48828964,-98.58380696
732,2021-06-11,24,1924434.939,273,7462,0.001836611,147.2682818,0.020891452,1.751212178,29.48851506,-98.6097022
733,2021-06-11,1,844191.708,84,6056,0.000107402,90.66766658,0.009021747,1.537456287,29.5168126,-98.46356957
734,2021-06-11,27,1651285.335,110,8559,0.002240699,137.0383017,0.009128776,1.407852414,29.53136958,-98.48573195
735,2021-06-11,6,460683.3431,9,4053,0.001103472,84.72517553,0.001655208,1.34157028,29.40709926,-98.64974822
736,2021-06-11,1,920283.3869,4,5017,0.000151467,139.3929993,0.00060587,1.315941304,29.39346028,-98.66006157
738,2021-06-11,4,1344727.099,13,6799,0.000250393,84.17755292,0.000813777,2.349593972,29.43710891,-98.65456208
740,2021-06-11,5,283664.0459,0,3949,0.003828852,217.2215233,0.0,0.330684854,29.39410937,-98.5108288
741,2021-06-11,11,11742.24851,1,1154,0.087591798,93.50224221,0.007962891,0.108823686,29.4021083,-98.51168633
743,2021-06-11,1,39379.06273,1,1347,0.00425185,167.4338839,0.00425185,0.174604096,29.41396711,-98.50424414
744,2021-06-11,4,47932.88853,1,2223,0.007613595,91.23540318,0.001903399,0.236336469,29.41946336,-98.50185491
745,2021-06-11,2,418656.6082,6,4557,0.000823835,172.4519078,0.002471504,0.532734618,29.43935852,-98.47914156
746,2021-06-11,2,124598.3006,2,2956,0.002202803,137.2327633,0.002202803,0.307149548,29.43544899,-98.47738462
747,2021-06-11,3,249135.8144,2,2920,0.001038847,86.27135197,0.000692565,0.988978177,29.45335097,-98.41595878
748,2021-06-11,2,44974.33871,4,1190,0.008297363,186.5842159,0.016594727,0.202554979,29.56813337,-98.33251428
749,2021-06-11,19,292561.3143,49,4181,0.009690325,149.2112766,0.024990838,0.468959227,29.56562373,-98.33102646
751,2021-06-11,24,364433.2902,5,4479,0.013462804,204.4289145,0.002804751,0.398010617,29.56820008,-98.33505422
753,2021-06-11,6,48053.54282,0,1174,0.030636131,245.3624362,0.0,0.166820431,29.56866638,-98.33358592
754,2021-06-11,2,135036.9073,6,2477,0.002925153,197.5018063,0.008775459,0.27602944,29.57000022,-98.33112666
755,2021-06-11,1,45282.82439,2,1059,0.005914674,267.8331327,0.011829347,0.159651589,29.56761794,-98.33397899
756,2021-06-11,7,98452.28114,2,2591,0.010788668,151.738421,0.003082476,0.250416424,29.56964985,-98.33527834
757,2021-06-11,9,202565.7004,3,3516,0.006507826,146.4735975,0.002169275,0.393330564,29.51915669,-98.39860731
761,2021-06-11,2,365077.2972,14,3469,0.000559347,102.102375,0.003915426,1.030729445,29.4529122,-98.41693935
762,2021-06-11,5,156496.5474,73,4003,0.004815917,150.7348807,0.07031239,0.25936144,29.44173556,-98.47871476
763,2021-06-11,1,175684.0247,0,4573,0.000927683,162.9791636,0.0,0.235721386,29.43842576,-98.47738583
764,2021-06-11,15,1082431.314,8,6806,0.002212616,159.6669981,0.001180062,0.996077758,29.5187712,-98.39538042
769,2021-06-11,2,54674.88554,3,2700,0.005467016,149.4542348,0.008200524,0.135492699,29.43796736,-98.49072239
772,2021-06-11,8,174444.3767,17,3780,0.004999041,109.0068138,0.010622961,0.423361663,29.39611277,-98.51575724
773,2021-06-11,1,266183.8953,0,3853,0.000733796,195.324737,0.0,0.35369223,29.39568237,-98.51336582
774,2021-06-11,3,155735.2352,7,3311,0.002395921,124.3764625,0.005590483,0.378172114,29.39929027,-98.51157408
782,2021-06-11,6,63788.62467,1,1393,0.016248768,172.7477648,0.002708128,0.265081662,29.52202403,-98.3940466
783,2021-06-11,3,22673.85484,1,522,0.015201329,114.8909055,0.00506711,0.378067379,29.45347429,-98.41009503
787,2021-06-11,4,329232.3515,27,4054,0.003251578,267.6311876,0.021948153,0.303446434,29.439007,-98.48029729
788,2021-06-11,8,635651.5592,22,4307,0.002613693,207.6747313,0.007187655,0.710657899,29.43893206,-98.48822288
789,2021-06-11,14,98704.56756,164,1788,0.045385031,319.9792786,0.531653225,0.172523349,29.43657571,-98.49219455
791,2021-06-11,1,62064.75677,74,1877,0.002798095,173.6630896,0.207059035,0.19040277,29.43784004,-98.48973813
793,2021-06-11,2,118799.1551,0,3659,0.004784846,284.2178461,0.0,0.114235108,29.43767774,-98.49070867
795,2021-06-11,2,32590.72645,1,1923,0.007678342,125.1213716,0.003839171,0.135451326,29.42202096,-98.50019758
796,2021-06-11,12,100558.5125,45,2307,0.019750342,165.5054195,0.074063783,0.263365587,29.59144962,-98.59524446
797,2021-06-11,8,73780.02775,46,1880,0.023921814,220.6190093,0.137550428,0.17788447,29.59156081,-98.59831085
798,2021-06-11,10,74118.64138,233,2053,0.018236265,135.1647172,0.42490497,0.267100783,29.58807856,-98.59777619
799,2021-06-11,5,63307.55556,57,1841,0.016900994,213.9921184,0.192671327,0.160695597,29.59075961,-98.59754474
800,2021-06-11,1,1684837.723,11,10310,9.76e-05,164.3634047,0.001073099,0.994246987,29.50579627,-98.54973761
801,2021-06-11,4,632915.5204,11,6014,0.000834158,131.9878522,0.002293934,0.797348827,29.50837944,-98.54303951
803,2021-06-11,52,1402558.964,17,8054,0.006104065,164.6405845,0.00199556,1.057724597,29.5094939,-98.55194872
805,2021-06-11,3,940862.6849,5,7308,0.000424236,133.0493725,0.000707061,0.967642367,29.49351163,-98.54708008
807,2021-06-11,9,184672.1337,3,2186,0.012554468,257.6067052,0.004184823,0.327939739,29.49643108,-98.55125937
808,2021-06-11,27,84564.24043,142,2268,0.047519727,148.8322091,0.249918566,0.250522521,29.59327675,-98.59908709
809,2021-06-11,12,34775.28942,9,1733,0.040804893,118.2501649,0.03060367,0.169695543,29.59096915,-98.5993258
810,2021-06-11,1,52702.36749,116,1485,0.00416941,219.737775,0.483651553,0.161509826,29.59055532,-98.59932868
811,2021-06-11,2,72272.34076,48,1813,0.004159003,150.2904532,0.09981608,0.265242384,29.59031364,-98.60146544
812,2021-06-11,11,53663.28876,1,681,0.05251451,256.1910284,0.004774046,0.307585782,29.55286699,-98.5870568
813,2021-06-11,15,25977.37053,54,1549,0.051131952,88.55157723,0.184075027,0.189385825,29.44163453,-98.51317736
815,2021-06-11,1,28310.12212,0,2395,0.003541774,100.2680455,0.0,0.117889106,29.44107149,-98.51161296
816,2021-06-11,3,211378.2991,8,3437,0.002963192,208.7848342,0.007901846,0.294565525,29.43426967,-98.49758965
817,2021-06-11,1,25676.66834,6,1505,0.003911348,100.4303928,0.02346809,0.16987795,29.43499288,-98.4972726
